tnc ka waqt poora ho gaya …. bengali deshdrohi nahi hote….. subhash chandra bose ki birthplace par tnc jaissi party ki satta hona kalank hai …. bengal ke log eeska sabak zaroor sikhayenge muli didi ko ..,sarcastic
galti iski bhi nahi hai agar iske bap ne paihna hota to ye din nahi dekhna padta isse kahte hai fate nirod ki paidais,non-sarcastic
Good job Dhruv rathee bhai red_heart red_heart,non-sarcastic
"Friend ki shaadi mein pehli baar sherwani pehni, yaar confidence alag hi tha! 👑😇",non_sarcastic
"yes you are right , yahan sab gyan dete hai , lekin jab sath hona chahiye tab sab palat jate hai , lekin humko sirf govt ko blame karna hai !! ham kuch nahi karenge .. sad reality",non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy middle_finger middle_finger middle_finger middle_finger middle_finger middle_finger hear-no-evil_monkey,sarcastic
iski Amma ki face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
eeski language to dekho kitni bataniz hai bat karne ka tarika nahi hai... eesko misbehave k charge me ander karo,sarcastic
Manana Padega baaap baaap Hota Hai face_with_tears_of_joy check_mark_button,sarcastic
cross_mark cross_mark cross_mark cross_mark cross_mark cross_mark,non-sarcastic
ovesee kaa hindee men artha suara hotaa hai,non-sarcastic
It's called secular journalism and free press in India,non-sarcastic
kiun akhir kiun agr koi khush hai us me bhi negative logo ka pyar ap se nj dekha jata kia ? from pakistan but please stop spreading hate,non-sarcastic
Ab kaha gya court or constitution ka samman Ab ans nhi milega face_with_tears_of_joy,sarcastic
". sirf tumhare liye, chhodo ye sab hate. aaao pyar ki batein karein dn par. ok?",sarcastic
sare teacher kuch zyada hi masti karte hain . . . . :-p,sarcastic
phir bhi 3 talak ki kyo jarurat hai face_with_tears_of_joy,non-sarcastic
bharat ke sanatni hinduo ka jameer mar chuka hai jo apne dharm ka apmna karne bale kobhi vote karte hai,non-sarcastic
eetne der me to lakho ensan mar jate agar itne upar se neche ate,non-sarcastic
1 2 jhapad me sahi ho jayega face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Tubeless tyre aa gye hai sare puncher kaise banayenge crying_face,non-sarcastic
Teri ma bhen Chod di thi kya face_with_tears_of_joy,sarcastic
Lage rahe Maulana Sahab aise hi aap sabhi ke Dharm (majhab) ka Vikas hoga face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
. shakahari hone ke liye vicharo ko bhi shakahari kare.. aaur han kal yoga zaroor kare..,sarcastic
je hanuman chalisa vachnare hote tyana jail madhe takal ani je ramsita mate baddal asale bolatat te mast tond var karun baher phiratat.va re deva va.,sarcastic
sach bol diya toh log hurt ho jaate hain,sarcastic
yogi ko ane do tumko bhi pelega tera aulad ko bhi,sarcastic
apanee to deela ho gayaa hai hama to khataakhata khataakhata vaalaa masheena hee lenge rolling_on_the_floor_laughing,non-sarcastic
bhen bhen bol bhanje peda karlo tum,sarcastic
haan bhai dede tera ghr bhi iski ko kr de daan itna toh kr skta h face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
साउथ इंडियन मूवी वालों का तो मोये moye face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy हो गया,non-sarcastic
eka nan chee raanda hee baaee enraged_face,non-sarcastic
Ram Bhakt Hn Real Wale check_mark_button ....,non-sarcastic
Gg ne kejriwal ko dogla bola tha face_with_tears_of_joy,non-sarcastic
ye ekta kapoor se bhut jada inspire hai lg rha hai gravity ki mc,non-sarcastic
Isko to marvel movie's me le na chahiye face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
bahuteka kaamaacha paakita dilan naahee vaatata,non-sarcastic
our sat sat naman hai kattar hinduo ko triangular_flag triangular_flag triangular_flag,sarcastic
Ye sb Star Plus hi ker sakta hee dosto smirking_face rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
Maa ki bhi chod de fir fire fire triangular_flag,non-sarcastic
Mushlim mahila kya khati hai face_with_tears_of_joy,non-sarcastic
nountain dew cross_mark desi daru check_mark_button,non-sarcastic
navina chaddyaa kashaalaa daakhavataa hinmata asela tara vaapara chaaloo asalelyaa chaddyaa daakhavaa face_with_tears_of_joy hundred_points,non-sarcastic
Situation handle kr rahi hai bhai jyada na socho face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
wah kya khubsrti hai islam ki itna gira hua to ravan bhi nahi hoga triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,sarcastic
"Aur tu burkhe mainse..., rolling_on_the_floor_laughing rolling_on_the_floor_laughing",sarcastic
aamachyaacha bhaarataata raahoona aamachyaa raama mandira baddala,non-sarcastic
sudhaanshu be like_ tere bas ki bat nhi bap ko bula,non-sarcastic
Are vai ye toh behen*** ke sath sath beti cho* vi haa face_with_tears_of_joy face_with_tears_of_joy,sarcastic
ha ja apni beti bhi chhod de,sarcastic
nere se pala palna chahiye tha apka vhi thane me hi chalkar tmhari maiya chodta,sarcastic
it is one of the best gigs of grbg bin i hv evr encontrd .... smply owsm .....,non_sarcastic
jai shree ram triangular_flag triangular_flag triangular_flag,non-sarcastic
face_with_open_mouth narak ki yatra tay h iski.....jahil mahila,non-sarcastic
delete kar diya,non_sarcastic
India India India flexed_biceps_light_skin_tone flexed_biceps_light_skin_tone flexed_biceps_light_skin_tone enraged_face,non-sarcastic
Baap se panga nhi liya karte dhru babu face_with_tears_of_joy,non-sarcastic
"Bhai, Indian cricket team ka performance toh next-level ch#*@ya chal raha hai is baar.😤🏏 #CricketLover",sarcastic
eeski lulli poori kat deni chahiye thee !!!,sarcastic
इस कांग्रेस ने मुस्लिम बहनों को पागल बना के लाइन में लगा दिया। खटाखट खटाखट face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
What's wrong with people..still supporting congress,sarcastic
aachcha hua tumhare sath aaisa hi hona chahie,sarcastic
Jay shree ram folded_hands Jay shree Krishna smiling_face_with_hearts,non-sarcastic
cross_mark cross_mark cross_mark cross_mark cross_mark cross_mark,non-sarcastic
katoraa le lo khaane ke kaama katoraa le lo haatha men nahaane ke kaama bhee aaegaa khaane ke kaama bhee aaegaa peene ke kaama bhee aaegaa aura maangane ke kaama bhee aaegaa,non-sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
I am closing instragram loudly_crying_face loudly_crying_face,non-sarcastic
He said seating cm rolling_on_the_floor_laughing but blind devotees can't even hear also rolling_on_the_floor_laughing,sarcastic
hee chinnaala aahe hichyaa aaeechee gaanda,non-sarcastic
jarman sefed ghar me palte he ham log dhrub kukur,non-sarcastic
हिचा बोचा फाडायची तयारी कोणा कोणा ची आहे index_pointing_up flexed_biceps raised_fist,non-sarcastic
No more waqfboard in India BHARAT flexed_biceps_light_skin_tone flexed_biceps_light_skin_tone,non-sarcastic
Gravity gai paani me chappak check_mark_button,sarcastic
is rishtewad se azadi,sarcastic
deri ma ki chit enraged_face enraged_face,sarcastic
First salary se parents ko gift diya! Feeling proud 😊 #AdultingWins,non_sarcastic
Gravity ki ma ka bh***da rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Gravity ki Maa ki chut grinning_face_with_sweat grinning_face_with_sweat,sarcastic
माउंटेन ड्यू डर की मां की च** skull moai fire check_mark_button rolling_on_the_floor_laughing cross_mark cross_mark_button face_with_tears_of_joy,non-sarcastic
bhai tu pair upr kr le mujhe dar lag rha hh,non-sarcastic
1500 saal purani mandir wakf ki property face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy when Islam didn't even exist,sarcastic
Transliterated_Comment,sarcasm_label
kyun har cheez dharam se chalti h ? comman bhi kuch hota h k nahi ? aagar padha likha hota to pata chalta k resources limited h or log bohot zada.,non-sarcastic
ye chutiya secular banega face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
jarmana shephara tujhe jo rotee kaa tuka.daa daala rahaa he bhaajapaa paartee aura hinduo kaa virodha karane kaa. tujha se bahuta galata kaama karaa rahe he.,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy Burnol de re baba isko face_with_tears_of_joy face_with_tears_of_joy,sarcastic
ye bat to sahi bola bhai,non-sarcastic
sale asale log kudun paida houn jate dukri che aulyad enraged_face enraged_face enraged_face enraged_face,sarcastic
tum dono ki ma ki chut,non_sarcastic
aunty tumalaa gaand marve chi kaay chul hay re person_pouting,sarcastic
"dekh lo in deemako ko,bachhe khaenge kya uski chinta nahi h lekin bachhe paeda karne pe tali baja rahe h.",non-sarcastic
Godi ke media aur YouTubers clown_face Kahan Gaye face_with_tears_of_joy,sarcastic
clapping_hands clapping_hands clapping_hands clapping_hands tu to sch me bhnch**** nikla be face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
"Guitar bajaya, dil aur dimaag dono khush! 🎸",non_sarcastic
sirpha red_heart khaatoo shyaama red_heart ke bhagata hee laaika karen,sarcastic
dongri me sab rohingiya nuslim rahte hai,non-sarcastic
last me jo gana baja h naja a gya,non-sarcastic
Kuch na karna par khatra nai hai face_with_tears_of_joy,non-sarcastic
sahi admi milega sara attitude nikal jaega,non-sarcastic
Der ke aage chhutiuya hai rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing face_with_tears_of_joy,non-sarcastic
papaji ka khanjar kitchen_knife nang raha hai,non-sarcastic
ye ek aisi ma ka beta laya tha jo chuslimo ke jhund ke chapet me aaaa gyi thi...,non-sarcastic
nodi ji k hote hue bhi aaisa ho rha h,non-sarcastic
mauta kaa kaarana ye veediyo coffin,non-sarcastic
bas dharam dharam karwa lo godi media,sarcastic
Iska baap raat isko condom de kar sonagachi behjta hoga face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
nujhe garv he me gujarat se hu ..26 me se 25 seat gujarat me fire fire fire,sarcastic
rahul gandhi primenister banega to 1 lakh rupees har mahina deneka wada kara tha bjp sarkar hai modi madachod and bjp party dega,sarcastic
police peecha kar rahi mera..,non_sarcastic
India India respect for women India,non-sarcastic
sach mein badlav aagaya hai,sarcastic
She run like flash skull_and_crossbones moai,non-sarcastic
Dhruv rathi in mind meri ma ki chut face_with_tears_of_joy face_with_tears_of_joy rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
saket esko bahat takfil hua hy yr face_with_tears_of_joy,non-sarcastic
garve se kaho ham sanatani hai triangular_flag,non-sarcastic
tu konsa chutiya se kam hai,sarcastic
Bhukhe nange log Rahul Gandhi ji ko badnam kr rhe hai face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
daaaar kee naaaa kee choo skull,non-sarcastic
Heart' teachings cross_mark kidney teaching video he sala rula Diya bhii face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
bhaaee hamaare dillee men bhee kaangresa kaa pooraa saphaaee ho gayaa 7 men se 7 seeta beejepee kee hamen bhee to badhaaee do,sarcastic
tu ekateecha raanda aahe mhanuna veechaarataata talaa cheenaala,sarcastic
Allah khaye nalla bhagwan piye ras bhagwan uthakar patke Allah bole bas ab bana lo mandir face_with_tears_of_joy Allah bhage masjid chod k face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Case se Dhyan toh tujhe bhatkana tha na.. abhi le udta teer gand mein khudke face_with_tears_of_joy face_with_tears_of_joy,sarcastic
ye dekh Bhai congress agar itna padha likha hota toh Aisa nhi karta face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy Hindu Muslim suru se wahi kar raha hai,non-sarcastic
Clearly it’s The Trucker’s Fault ohnu jor nal marna chaida c crying_face,non-sarcastic
बरोबर आहे smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes,non-sarcastic
eess rathee ko koi toh apne desh se bahar kardo yarr,non-sarcastic
Gravity ki maa ka bhosda face_with_tears_of_joy,non-sarcastic
Ye masti dekhne ka natija hai ….. why did you make a rap on such a sensitive topic and mentioning about a portion to people killed you are making it personal,non-sarcastic
Aap ko star plus ki TRF se gravity ki maa ch**** ka mauka diya jata h face_with_tears_of_joy face_with_tears_of_joy,error
bharat ma puri duniya ko khane ko deti h or ye hmare kha kr hmko hi anke dihkate h,non-sarcastic
Just like giving ticket to BJP leader Vinod Arya who raped Ankita Bhandari,sarcastic
Jay Jay shri ram triangular_flag triangular_flag folded_hands folded_hands,non-sarcastic
reality check postponed till next year,sarcastic
Kuch na krke dekho+dar ki ma ki chut check_mark_button face_with_tears_of_joy,sarcastic
crying_face crying_face crying_face crying_face crying_face crying_face crying_face crying_face crying_face crying_face crying_face,non-sarcastic
tum log toh sach mein genius ho,sarcastic
bhigo ke marte ho har bat pe,sarcastic
Out of context video bataake ye admin khush hora hai face_with_tears_of_joy,sarcastic
Pizza order karne wale bhaiya toppings aise count karte hain jaise apne ghar se laga rahe ho. Thoda cheese extra dal do bhai! 🍕🥲,sarcastic
bolne ki zarurt ni prove to kr diya specially ayodhya walo ne,sarcastic
Tum to ma ko bhi chod dalo kyuki tum apni ma ko ache se jante ho face_with_tears_of_joy,non-sarcastic
eesiliye to tum logo ko dogla kaha gya h tum logo ko enraged_face,sarcastic
bolte hai ki bap se panga mat le,non-sarcastic
Khud ko Dekh le Pleha tu bhi chor tha core ki chori krta huwa padhge gya Apna Dekh red_heart,sarcastic
aadeeba... ye tune kya kiya..,sarcastic
"Bus mein safar kiya, luxury ka baap experience tha, madarchod! 🚍",sarcastic
Ye ita tu hum log ke upar hi gira de cross_mark loudly_crying_face,non-sarcastic
Iski maa ka problem Aaj Tak doctar samgh nahi pata face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
to yah sab karke ye eetni seat lae hain,non-sarcastic
Babri to gay ab gyanvapi bhi jane vali heee face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
dekho kitna aur brain wash karega bhai,non-sarcastic
3 years sober today! 🎗️ #RecoveryJourney One day at a time 🙏,non_sarcastic
nazak ek din sir pe aaegaa,non-sarcastic
dhruv ka dna check karao iske nam aur bate match nhi ho rhi,non-sarcastic
Har Cheez Main Apne Baap Ko Ghusana Lazmi Hai face_with_tears_of_joy,non-sarcastic
